id;author;content;people;hashtags
867969070087380994;TomaszSiemoniak;"Pełne wsparcie! W głowie się nie mieści co wyprawia minister Szyszko z polską przyrodą. #puszczabialowieska  @Greenpeace_PL   @Kasia_Guzek;TomaszSiemoniak,hashtag,Greenpeace_PL,Kasia_Guzek;puszczabialowieska
867345189278560256;partiarazem;"Stop wycince #puszczabialowieska!  Solidaryzujemy się z aktywistkami  @Greenpeace_PL  #Puszcza #Szyszkodnik http://bit.ly/2qOOdJH;partiarazem,hashtag,Greenpeace_PL;puszczabialowieska,Puszcza,Szyszkodnik
844130496414138370;oko_press;"Wyrok śmierci na ekosystemy polskich rzek.  @AndrzejDuda  podpisał #KonwencjaAGN.  @WWF_Polska   @Greenpeace_PL;oko_press,AndrzejDuda,hashtag,WWF_Polska,Greenpeace_PL;KonwencjaAGN
841629435648434176;Greenpeace_PL;"Wyrok #WSA potwierdza: jako społeczeństwo nie mamy kontroli nad polskimi lasami #PuszczaBiałowieska  @ClientEarth_PL  http://greenpeace.org/poland/pl/wydarzenia/polska/Wyrok-sadu-w-sprawie-Puszczy-Bialowieskiej/…;Greenpeace_PL,hashtag,ClientEarth_PL;WSA,PuszczaBiałowieska
841243576872947712;oko_press;".#MŚ domaga się wprowadzenia odstrzału jeleni i saren w rezerwacie przyrody Las Warmiński.  @Greenpeace_PL  #dobrolasu;oko_press,hashtag,Greenpeace_PL;MŚ,dobrolasu
840996159913115653;pietnik;"Krotka sciaga po co sa nam drzewa by  @tygodnik  sam sporo nie wiedzialem  @alarm_smogowy   @Zieloni   @Greenpeace_PL;pietnik,tygodnik,alarm_smogowy,Zieloni,Greenpeace_PL;
687978944356823040;KaJagiello;"#KochamPuszcze   @Greenpeace_PL  zimowa opowieść;KaJagiello,hashtag,Greenpeace_PL;KochamPuszcze
687647958565785602;iurbanska;"Kocham Puszczę Puszczy nie opuszczę #poetyckiczwartek podobało się? to tutaj apel do podpisania: kochampuszcze.pl  @Greenpeace_PL;iurbanska,hashtag,Greenpeace_PL;poetyckiczwartek
687582959759699969;Greenpeace_PL;"Do 2030 liczba prosumentów może wzrosnąć ponad 10-krotnie. Raport IEO dla #WiecejNizEnergia.  @zielonasiec   @ClientEarth_PL   @WWF_Polska;Greenpeace_PL,hashtag,zielonasiec,ClientEarth_PL,WWF_Polska;WiecejNizEnergia
687545993504530432;Greenpeace_PL;"Dlaczego powstała petycja #KochamPuszcze?  >>> Tutaj więcej informacji: http://kochampuszcze.pl/informacje;Greenpeace_PL,hashtag;KochamPuszcze
687203130572967936;WWF_Polska;". @PremierRP  apelujemy o ocalenie Puszczy Białowieskiej, razem z  @Greenpeace_PL  #nieopuszczam Puszczy http://kochampuszcze.pl Podpisz apel!;WWF_Polska,PremierRP,Greenpeace_PL,hashtag;nieopuszczam
687200958485544960;Greenpeace_PL;"Kochacie Puszczę? My bardzo! Ruszyła petycja w jej obronie: http://kochampuszcze.pl #KochamPuszcze    #Puszcza ;Greenpeace_PL,hashtag;KochamPuszcze,Puszcza
686882070375743489;Greenpeace_PL;"Widzieliście nagranie wilka z rezerwatu Jata? To po BPN najstarszy rezerwat Polsce. https://youtube.com/watch?v=749NkV73eqc…;Greenpeace_PL;
686818651761082368;Greenpeace_PL;". @RobertCyglicki  o Puszczy i o tym, dlaczego wycinanie jej to bardzo zły pomysł: http://polskieradio.pl/130/2787/Artykul/1568094,Chronmy-Puszcze-Bialowieska… ;Greenpeace_PL,RobertCyglicki;
685479288771051520;Greenpeace_PL;"Chronić las czy drewano? Rzecz o korniku. http://wyborcza.pl/1,75400,19442138,chronic-las-czy-drewno-cala-prawda-o-korniku.html… #puszcza #lasy;Greenpeace_PL,hashtag;puszcza,lasy
685423010543734784;Greenpeace_PL;"Wycinka w Puszczy Białowieskiej - co mamy do stracenia? Światowe dziedzictwo. http://ulicaekologiczna.pl/umysl-i-cialo/wycinki-w-bialowiezy-jak-wiele-mamy-do-stracenia/… #puszcza;Greenpeace_PL,hashtag;puszcza
672918383009091584;AgaGrzybek;"Wg Prezydenta Polski Papież jest heretykiem :):)  @Greenpeace_PL;AgaGrzybek,Greenpeace_PL;
661927545659645952;MarekJozefiak;"Cała Polska spowita dziś smogiem.  @Warszawa  i  @krakow_pl  idą łeb w łeb. http://aqicn.org/map/#@g/51.0095/19.5447/6z… #smog  @Greenpeace_PL;MarekJozefiak,warszawa,krakow_pl,hashtag,Greenpeace_PL;smog
654732253797285888;KonradGolota;"Pierwsze pytania od  @Greenpeace_PL  na #TweetupLewicy;KonradGolota,Greenpeace_PL,hashtag;TweetupLewicy
1004964480755945472;tslowinski;". @Greenpeace_PL  dlaczego w Waszym zarządzenie są sami Austriacy, a nie ma ani jednego Polaka?   #DobraZmiana #DrugaZmiana #WTyleWizji #Minela8 #Minela20 #StudioPolska #Woronicza17 #BezRetuszu #TakTylkoPytam #OCoChodzi #RT;tslowinski,Greenpeace_PL,hashtag;DobraZmiana,DrugaZmiana,WTyleWizji,Minela8,Minela20,StudioPolska,Woronicza17,BezRetuszu,TakTylkoPytam,OCoChodzi,RT
1004080283145195520;SylwiaSpurek;"A na koniec Dnia Środowiska życzę nam wszystkim - 1) nigdy więcej zabijania Puszczy Białowieskiej + 2) odważnych decyzji w walce ze smogiem. To na początek...  @ClientEarth_PL   @Greenpeace_PL;SylwiaSpurek,ClientEarth_PL,Greenpeace_PL;
1003250880286789632;szykom89;"Jakim trzeba być człowiekiem by związać razem 2 foki, zmiażdzyć im głowy, rozciąć ciało i wywalić wnętrzności na zewnątrz?  Ludzie są gorsi niż zwierzęta.   #Hel  @Greenpeace_PL;szykom89,hashtag,Greenpeace_PL;Hel
1001334609131470848;Varulv321;"Ktos widzial by  @Greenpeace_PL  lub  @WWF_Polska  przykuwali sie co bram składowisk śmieci,blokowali tiry ze śmieciami ?;Varulv321,JacekPiekara,Greenpeace_PL,WWF_Polska;
997520091762786304;WasatyJanusz;"Dlaczego  @Greenpeace_PL  nadal milczy w sprawie  ?? Bo nie wie jak się przykuć do gówna . #AferaGównowa;WasatyJanusz,Greenpeace_PL,hashtag,settings;AferaGównowa
997469796160688128;Greenpeace_PL;"W przededniu #ŚwiatowyDzieńPszczoły apelujemy do  @MRiRW_GOV_PL  i  @MinSrodowiska  o wdrożenie Strategii Ochrony Owadów Zapylających https://act.gp/2Lbs6oI;Greenpeace_PL,hashtag,MRiRW_GOV_PL,MinSrodowiska;ŚwiatowyDzieńPszczoły
1176460724106911745;tamija64;"Grinpicie Deutschland co zrobiliście z tonami gówna wylanymi do Wiśły i tonami toksycznego szlamu wywiezonego przez waszego kumpla Rafała z oczyszczalni Czajka .;tamija64,Greenpeace_PL;
1176457976024064000;LohseMahayanist;"Czy już wszystko wyzbieraliście?;LohseMahayanist,Greenpeace_PL;
1176433356231389184;Greenpeace_PL;"Zupełnie zasłużone słowa krytyki ze strony  @GretaThunberg  w kierunku polityków. Zostało mało czasu, żeby przeciwdziałać #KryzysKlimatyczny. Zamiast pustych słów świat potrzebuje odchodzenia od spalania paliw kopalnych. #ClimateCrisis #PolskaBezWęgla2030  ;Greenpeace_PL,GretaThunberg,hashtag;KryzysKlimatyczny,ClimateCrisis,PolskaBezWęgla2030
1176412483625660417;Greenpeace_PL;"Polska nie zabrała głosu podczas szczytu klimatycznego sekretarza generalnego ONZ #ClimateActionSummit2019 a to dlatego, że nasz rząd nie ma nic do zaoferowania w obliczu #KryzysKlimatyczny.  @AOgniewska  podsumowuje spotkanie w Nowym Jorku.   https://greenpeace.org/poland/aktualnosci/3708/szczyt-pustych-slow/…;Greenpeace_PL,hashtag,AOgniewska;ClimateActionSummit2019,KryzysKlimatyczny
1176225205691269122;PolsatNewsPL;"16-letnia Szwedka mówiła, że "nie powinna być tutaj". - Powinnam być z powrotem w szkole - mówiła młoda aktywistka, dodając, że światowi liderzy robią zbyt mało, aby walczyć z globalnym ociepleniem  @Greenpeace_PL  #klimat;PolsatNewsPL,Greenpeace_PL,hashtag;klimat
1069628712176496641;PStrzalkowski;"Trochę opadła mi szczęka, jak słyszałem, co  @AndrzejDuda  na #COP24 o węglu i emisjach.  Anna Ogniewska, koordynatorka kampanii Klimat i energia w  @Greenpeace_PL , też była w szoku. Jej komentarz w  @gazetapl_news;PStrzalkowski,AndrzejDuda,hashtag,Greenpeace_PL,gazetapl_news;COP24
1069538760923258881;NataliaZyto;"Przy #COP24 #Katowice działa  @Greenpeace_PL  prowadzą warsztaty, rozmowy, akcje na rzecz klimatu, otwarte dla każdego   @RadioZET_NEWS;NataliaZyto,hashtag,Greenpeace_PL,RadioZET_NEWS;COP24,Katowice
1069331790287069184;NaukaPrzyrody;"Czy polityka może wykończyć dzika? -wykład o #ASF prof. H.Okarmy z #PAN i  @JagiellonskiUni  https://buff.ly/2KNVLVj Nie depopulacja #dzik-ów ale bioasekuracja uratować może polską hodowlę świń  @MRiRW_GOV_PL   @MinSrodowiska   @WWF_Polska   @DzikieZycie   @Greenpeace_PL   @Lowiec_Polski;NaukaPrzyrody,hashtag,JagiellonskiUni,MRiRW_GOV_PL,MinSrodowiska,WWF_Polska,DzikieZycie,Greenpeace_PL,Lowiec_Polski;ASF,PAN,dzik
1069273559632093189;Greenpeace_PL;"Piękne słowa prezydenta #COP24 na otwarciu szczytu: o konieczności działania i o tym, że nie mamy planu B, więc porozumienie w kwestii klimatu jest konieczne. ALE raptem tydzień temu mówił wyraźnie, że w 2030 roku Polska wciąż będzie w ogromnej mierze polegać na węglu.;Greenpeace_PL,hashtag;COP24
720177214365528065;dominikuhlig;"Greenpeace: Liczymy, że premier Szydło nas wysłucha   @Kasia_Guzek  http://wyborcza.pl/1,75400,19909471,cala-puszcza-parkiem-narodowym.html… #KochamPuszcze  @KaJagiello   @Greenpeace_PL;dominikuhlig,Kasia_Guzek,hashtag,KaJagiello,Greenpeace_PL;KochamPuszcze
719868141619253248;Liziniewicz;"Oczywiście  @Greenpeace_PL  przypomniał sobie o pełnej ochronie puszczy jak zaczął rządzić PiS.Wcześniej zajmowali się klaskaniem PO i PSL-owi;Liziniewicz,Greenpeace_PL;
708735752851615745;AndrzejSzaja;"Dialog wg. rządu, czyli swój ze swoim-dosłownie.  @Greenpeace_PL;AndrzejSzaja,Greenpeace_PL;
702947017815957508;ZielonaWarszawa;"Dziś w Sejmie z  @WWF_Polska  i  @Greenpeace_PL  broniliśmy interesów prosumentów na posiedzeniu zespołu ds. #OZE;ZielonaWarszawa,WWF_Polska,Greenpeace_PL,hashtag;OZE
698847108019941376;GoTracz;"Pamiętajmy, by okazywać miłość puszczy nie tylko w walentynki :) #KochamPuszcze  @Zieloni   @Greenpeace_PL   @WWF_Polska;GoTracz,hashtag,Zieloni,Greenpeace_PL,WWF_Polska;KochamPuszcze
689066909917118464;IKEAPolska;"#IKEA w 2010r. jako pierwsza odpowiedziała na apel  @Greenpeace_PL  wprowadzając zakaz zakupu drewna z P.Białowieskiej;IKEAPolska,hashtag,Greenpeace_PL;IKEA
688732956496687104;Greenpeace_PL;"Dziesiątki tysięcy osób protestują w obronie Puszczy Białowieskiej. Damy radę! kochampuszcze.pl #KochamPuszcze;Greenpeace_PL,hashtag;KochamPuszcze
688692341645815808;Greenpeace_PL;""Nie tnijmy puszczy, zostawmy naturze wolną rękę", apelują biolodzy z Wydziału Bologii UW http://wyborcza.pl/1,75400,19479088,nie-tnijmy-puszczy-zostawmy-naturze-wolna-reke-apeluja-biologowie.html…;Greenpeace_PL;
688660292482433024;Greenpeace_PL;"W ciągu 4 dni już ponad 40 tys. osób podpisało się pod petycją kochampuszcze.pl :) Naprawdę kochacie Puszczę! ;Greenpeace_PL;
688318527531528193;KaJagiello;"#KochamPuszcze ktora pieknie, naturalnie sie odnawia po poprzednie gradacji kornika  @Greenpeace_PL;KaJagiello,hashtag,Greenpeace_PL;KochamPuszcze
688005095078912000;Greenpeace_PL;"No dobra, przyznajemy, że #koty są mistrzami #selfie. Ale trenujemy, by im dorównać ;) http://boredpanda.com/manny-cat-takes-selfies-dogs-gopro/…;Greenpeace_PL,hashtag;koty,selfie
687991463645442048;AgaGrzybek;"#ff dla tych, co bronią Puszczy Białowieskiej  @Zieloni   @StrefaZieleni   @ZielWiad   @Greenpeace_PL   @AdamWajrak  17.01godz. 12.00 Marsz Entów;AgaGrzybek,hashtag,Zieloni,StrefaZieleni,ZielWiad,Greenpeace_PL,AdamWajrak;ff
978669161340719105;PracowniaBystra;"Na półce z prasą miesięcznik  @DzikieZycie  między czasopismami myśliwskimi. Jak w życiu  @jurszo_robert   @oko_press   @Kinga_Rusin   @GrzegBozek   @_AlanWeiss   @Nasze_Lasy   @NiechZyja   @PrzyrodaKarpat   @AdamWajrak   @RobertBiedron   @pis_off   @KaJagiello   @Greenpeace_PL   @EkoUnia   @fundacja_FER;PracowniaBystra,DzikieZycie,jurszo_robert,oko_press,Kinga_Rusin,GrzegBozek,_AlanWeiss,Nasze_Lasy,NiechZyja,PrzyrodaKarpat,AdamWajrak,RobertBiedron,pis_off,KaJagiello,Greenpeace_PL,EkoUnia,fundacja_FER;
974970155380957184;Greenpeace_PL;"Ministrze, #Puszcza to nie plantacja! Apelujemy razem z mieszkańcami #Warszawa  https://act.gp/dzikapuszczatt;Greenpeace_PL,hashtag;Puszcza,Warszawa
974593115343466498;RobertBiedron;"Sukces! Myśliwi nie będą panami lasu, a dzieci nie będą musiały patrzeć na okrucieństwo.  @PracowniaBystra   @Greenpeace_PL   @AdamWajrak;RobertBiedron,PracowniaBystra,Greenpeace_PL,AdamWajrak;
974033868285235200;Greenpeace_PL;"W Nadl. Borki właśnie trwają pseudopolowania na żubry! zginąć ma 12 osobników ze stada, które liczy około 100. Opis tego skandalicznego procederu tu: https://oko.press/zabili-szesc-zubrow-puszczy-boreckiej-zgina-kolejne/…;Greenpeace_PL;
971770362974408704;Greenpeace_PL;"Z okazji #DzienKobiet zobowiązujemy się: od tej pory nie zorganizujemy żadnej debaty #bezkobiet i będziemy dbać o to, żeby ich głos był bardziej słyszalny. #8marca http://act.gp/2FzcqMi Liczymy na kolejne #NGO!;Greenpeace_PL,hashtag;DzienKobiet,bezkobiet,8marca,NGO
965885490074411008;oko_press;"ZWIĘKSZONA WYCINKA W PUSZCZY BIAŁOWIESKIEJ NIEZGODNA Z PRAWEM. #PuszczaBiałowieska CORAZ BLIŻEJ ZWYCIĘSTWA!  @Greenpeace_PL;oko_press,hashtag,Greenpeace_PL;PuszczaBiałowieska
949017421150638081;oko_press;"Dobra petycja oznacza, że kiedy idę rozmawiać z politykiem, jest ze mną 100 albo 180 tysięcy osób. Nie jestem sama - Katarzyna Jagiełło  @Greenpeace_PL  #debataOKOpress;oko_press,Greenpeace_PL,hashtag;debataOKOpress
944187878531321856;ARozenek;"Północna Droga Morska. W skutek postępującej katastrofy klimatycznej powstał nowy szlak transportowy. Popłyną nim tankowce pełne skroplonego gazu, który spalimy by jeszcze bardziej spieprzyć klimat Ziemi. W tle geopolityka i wojna surowcowa.    @Greenpeace_PL   @KaJagiello;ARozenek,Greenpeace_PL,KaJagiello,Energetyka_24;
942730029481512965;partiarazem;"Jesteśmy za ograniczaniem "wolności gospodarczej", gdy nie ma ona nic wspólnego z rzeczywistą wolnością. Np. nie podoba nam się "wolność" pracy dzieci w przemyśle, "wolność" handlu ludźmi albo "wolność" produkowania broni jądrowej. "Wolność" męczenia zwierząt też jest słaba.;partiarazem,fdambon,bambetel17;
942661037698027520;Greenpeace_PL;"#uwagasmog - nie tylko "tradycyjnie" na południu Polski, dzisiaj musi się też chronić Warszawa;Greenpeace_PL,hashtag;uwagasmog
940506589764694017;Greenpeace_PL;"Przed Trybunałem Sprawiedliwości #UE ruszyła rozprawa główna  ws. #PuszczaBiałowieska. Zobaczcie, jak min. #Szyszko przestrzega prawa;Greenpeace_PL,hashtag;UE,PuszczaBiałowieska,Szyszko
940259481077927938;Greenpeace_PL;"#JanSzyszko zostaje na stanowisku ministra środowiska. To bardzo zła wiadomość dla Polski i polskiej przyrody!;Greenpeace_PL,hashtag;JanSzyszko
493371241957703680;Greenpeace_PL;"Taką elektrownię słoneczną zbudowaliśmy na #woodstock2014 EkoWioska czynna już od 29.07. http://woodstockfestival.pl/pl//przystanek_woodstock/aktualnosci/ekowioska_greenpeace_na_przystanku_woodstock…;Greenpeace_PL,hashtag;woodstock2014
488982059650924544;Greenpeace_PL;"Z okazji 10 urodzin fundujemy mikroelektrownie #OZE! Weź udział w konkursie i Uwolnij Energię! http://greenpeace.pl/konkurs;Greenpeace_PL,hashtag;OZE
486397132560420864;Greenpeace_PL;"Tak wyglądałaby Kancelaria  @PremierRP  gdyby stanęła na drodze kopalni odkrywkowej. #wegiel #energetyka;Greenpeace_PL,PremierRP,hashtag;wegiel,energetyka
486138538275405824;GlassIsLife_PL;"Stop plastikowym torbom!   @DrogidlaNatury   @zbrad111   @Greenpeace_PL   @Unicorne_MK   @kinobajka   @joanna2606   @_yvonne_83;GlassIsLife_PL,DrogidlaNatury,zbrad111,Greenpeace_PL,Unicorne_MK,kinobajka,joanna2606,_yvonne_83;
481724986118635520;BiznesAlert;"Muskat: Węgiel nie daje Polsce bezpieczeństwa http://bit.ly/1sEaLst  @Greenpeace_PL;BiznesAlert,Greenpeace_PL;
481701411689082880;Greenpeace_PL;"Polityka klimatyczna UE nie wpłynie na niezależność energetyczną.  http://csr.forbes.pl/polityka-klimatyczna-nie-wplynie-na-niezaleznosc-energetyczna,artykuly,178805,1,1.html… #eneregtyka #oze;Greenpeace_PL,hashtag;eneregtyka,oze
478843224128520192;Greenpeace_PL;"Badanie Ipsos: dla 70% Polaków bezpieczeństwo energetyczne to #OZE  @WysokieNapiecie   @Piotr_Wozniak   @AgatonKozinski;Greenpeace_PL,hashtag,WysokieNapiecie,piotr_wozniak,AgatonKozinski;OZE
478810370455650304;Greenpeace_PL;"Najwyższy czas, by kraje #V4 przestały blokować rozwój UE! Czas posłuchać głosu społeczeństwa! #EU2030  @premiertusk;Greenpeace_PL,hashtag,premiertusk;V4,EU2030
474868614055886848;Greenpeace_PL;"Hurra! Po 8 miesiącach bezprawnego aresztu w Rosji, nasz statek  @gp_sunrise  w końcu będzie wolny! #uratujarktyke;Greenpeace_PL,gp_sunrise,hashtag;uratujarktyke
474157705423495169;Greenpeace_PL;"@premiertusk   @PremierRP  - Prezydent #ObamaPL już wie, że prawdziwi liderzy wybierają #OZE. Czas poprzeć cele #EU2030;Greenpeace_PL,premiertusk,PremierRP,hashtag;ObamaPL,OZE,EU2030
471249140421505024;Greenpeace_PL;"Neptunowi prawie wypadł trójząb na widok dziury w ziemi  @gdansk   @Trojmiasto_pl  #lancuchludzi http://lancuchuchludzi.pl;Greenpeace_PL,gdansk,Trojmiasto_pl,hashtag;lancuchludzi
787254547928453120;Greenpeace_PL;"Ludzie ważniejsi od korporacji. Jesteśmy na demo  #stopcetattip  #ttip #ceta;Greenpeace_PL,hashtag;stopcetattip,ttip,ceta
780380929776812032;ARozenek;"Najważniejsze tematy, jak zwykle, gdzieś w cieniu. A tu trzeba bić na alarm!  @Greenpeace_PL   @Bialo__Czerwoni   @Kasia_Guzek   @ElektrowniaPV;ARozenek,Greenpeace_PL,Bialo__Czerwoni,Kasia_Guzek,ElektrowniaPV,alarm_smogowy;
776699143737704448;SadyOgrody;"Polacy znów zaadoptują pszczoły!  @Greenpeace_PL   http://sadyogrody.pl/agrotechnika/103/polacy_ponownie_zaadoptuja_pszczoly_greenpeace_rusza_z_kolejna_akcja,6971.html…;SadyOgrody,Greenpeace_PL;
763323268241776640;DzikieZycie;"Prawda o korniku w Puszczy Białowieskiej http://bit.ly/2bfanOL  @PracowniaBystra   @Greenpeace_PL   @JakubMedek   @Rafal_Gorski   @ObroncyPuszczy;DzikieZycie,PracowniaBystra,Greenpeace_PL,JakubMedek,Rafal_Gorski,ObroncyPuszczy;
762952318543331332;naukawpolsce;"Praca pszczół w Polsce warta jest ponad 4 mld zł - raport  @Greenpeace_PL  http://bit.ly/2aO5xqw;naukawpolsce,Greenpeace_PL;
917270692042862592;NaukaPrzyrody;"Las Bawarski: historia prawdziwa, czyli sukces biernej #ochronaPrzyrody https://buff.ly/2y3r5LG #kochamPuszcze   @WWF_Polska   @Greenpeace_PL;NaukaPrzyrody,hashtag,WWF_Polska,Greenpeace_PL;ochronaPrzyrody,kochamPuszcze
915877280118902785;Greenpeace_PL;"1..2..3...4....ponad 27 tysięcy pszczół uszczęśliwionych dzięki #adoptujpszczole A następne już stoją w kolejce! https://adoptujpszczole.pl/?tt&fundraiser=adoptuj2…;Greenpeace_PL,hashtag;adoptujpszczole
915654850616152066;Greenpeace_PL;"#Pszczoły wszędzie! Nawet  @PalacKultury  postanowił przywdziać eleganckie paski na pszczele święto #adoptujpszczle http://adoptujpszczole.pl;Greenpeace_PL,hashtag,PalacKultury;Pszczoły,adoptujpszczle
915628488345997312;Greenpeace_PL;"Jest okrągłe 20 000, co za wynik! #adoptujpszczole idzie jak burza!;Greenpeace_PL,hashtag;adoptujpszczole
915572395045515266;Greenpeace_PL;"Chwila nieuwagi i przekroczyliśmy 16 tysięcy! A to oznacza... kolejne szczęśliwe pszczoły :) #adoptujpszczole tu: http://bit.ly/2xRQfgw;Greenpeace_PL,hashtag;adoptujpszczole
944187878531321856;ARozenek;"Północna Droga Morska. W skutek postępującej katastrofy klimatycznej powstał nowy szlak transportowy. Popłyną nim tankowce pełne skroplonego gazu, który spalimy by jeszcze bardziej spieprzyć klimat Ziemi. W tle geopolityka i wojna surowcowa.    @Greenpeace_PL   @KaJagiello;ARozenek,Greenpeace_PL,KaJagiello,Energetyka_24;
942730029481512965;partiarazem;"Jesteśmy za ograniczaniem "wolności gospodarczej", gdy nie ma ona nic wspólnego z rzeczywistą wolnością. Np. nie podoba nam się "wolność" pracy dzieci w przemyśle, "wolność" handlu ludźmi albo "wolność" produkowania broni jądrowej. "Wolność" męczenia zwierząt też jest słaba.;partiarazem,fdambon,bambetel17;
942661037698027520;Greenpeace_PL;"#uwagasmog - nie tylko "tradycyjnie" na południu Polski, dzisiaj musi się też chronić Warszawa;Greenpeace_PL,hashtag;uwagasmog
940506589764694017;Greenpeace_PL;"Przed Trybunałem Sprawiedliwości #UE ruszyła rozprawa główna  ws. #PuszczaBiałowieska. Zobaczcie, jak min. #Szyszko przestrzega prawa;Greenpeace_PL,hashtag;UE,PuszczaBiałowieska,Szyszko
981495360567857153;Greenpeace_PL;"Hurra! Koniec z komercyjnymi odstrzałami #żubry! Ze względu na "kontrowersje" i "brak społecznej akceptacji", czyli między innymi dzięki 80 tys. podpisów przeciwko pseudopolowaniom na #gatunekchroniony;Greenpeace_PL,hashtag;żubry,gatunekchroniony
981486062110494722;PolsatNewsPL;"Nie będzie komercyjnych odstrzałów żubrów. Decyzja szefa Lasów Państwowych. Poinformowano również o stworzeniu nowego wolno żyjącego stada żubrów w Puszczy Augustowskiej.  @AnnaMalinowskLP   @Greenpeace_PL   @WWF_Polska   @MinSrodowiska   http://polsatnews.pl/wiadomosc/2018-04-04/nie-bedzie-komercyjnych-odstrzalow-na-zubry-decyzja-szefa-lasow-panstwowych/?ref=kafle…;PolsatNewsPL,AnnaMalinowskLP,Greenpeace_PL,WWF_Polska,MinSrodowiska;
979343736202293249;Greenpeace_PL;"Nie chcesz dłużej dopłacać do #węgiel? Dość dokładania pieniędzy do energetyki węglowej! Zagłosuj, już tylko dzisiaj: http://caneurope.org/fossil-fuel-subsidies-awards…;Greenpeace_PL,hashtag;węgiel
